Age,Gender,Department,JobRole,MonthlyIncome,Education,BusinessTravel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,OverTime,YearsAtCompany,TotalWorkingYears,DistanceFromHome,PerformanceRating,MaritalStatus,Attrition
40,Male,Sales,Research Director,5151.0,3,Travel_Rarely,1,4,2,Yes,11,12.0,30.0,3,Married,Yes
28,Male,Human Resources,Sales Executive,6216.0,2,Travel_Frequently,4,1,4,No,0,7.0,3.0,3,Single,Yes
29,Female,Research & Development,Research Director,14985.0,3,Travel_Frequently,1,4,3,No,3,9.0,1.0,3,Single,Yes
47,Male,Sales,Laboratory Technician,12484.0,3,Non-Travel,1,1,2,No,13,16.0,1.0,4,Single,Yes
26,Female,Sales,Healthcare Representative,9268.0,3,Travel_Rarely,1,1,4,No,12,21.0,12.0,3,Married,No
40,Female,Research & Development,Sales Executive,10998.0,2,Travel_Rarely,2,3,3,No,10,17.0,1.0,3,Single,No
33,Female,Research & Development,Research Scientist,2978.0,3,Non-Travel,4,2,3,No,0,3.0,19.0,3,Single,Yes
45,Male,Sales,Research Director,6219.0,3,Travel_Rarely,2,4,1,No,2,7.0,25.0,4,Single,Yes
36,Female,Research & Development,Manager,7391.0,4,Travel_Rarely,4,1,3,No,3,10.0,13.0,3,Single,No
46,Female,Research & Development,Sales Representative,7726.0,1,Travel_Rarely,2,2,1,Yes,6,14.0,5.0,3,Married,Yes
32,Female,Sales,Laboratory Technician,2468.0,3,Travel_Rarely,3,1,4,No,2,9.0,1.0,3,Married,Yes
35,Female,Sales,Sales Executive,8324.0,3,Travel_Rarely,1,2,4,Yes,2,10.0,1.0,3,Married,Yes
31,Male,Sales,Research Director,10015.0,3,Travel_Frequently,3,1,4,Yes,2,4.0,30.0,4,Divorced,Yes
50,Female,Human Resources,Manufacturing Director,9761.0,5,Travel_Rarely,4,1,2,Yes,6,8.0,3.0,4,Married,No
31,Male,Sales,Laboratory Technician,4446.0,5,Travel_Rarely,4,4,3,No,11,17.0,12.0,3,Single,No
36,Female,Sales,Manufacturing Director,10062.0,1,Travel_Frequently,3,3,1,Yes,4,11.0,5.0,3,Married,Yes
35,Female,Research & Development,Manager,9666.0,5,Travel_Rarely,2,4,4,Yes,0,1.0,7.0,3,Married,Yes
31,Male,Research & Development,Research Scientist,12058.0,2,Non-Travel,4,4,2,Yes,7,15.0,5.0,4,Married,No
37,Male,Research & Development,Laboratory Technician,8028.0,3,Travel_Rarely,2,2,3,No,3,6.0,10.0,3,Married,No
36,Female,Human Resources,Healthcare Representative,7937.0,2,Travel_Rarely,3,2,1,No,3,6.0,18.0,3,Single,No
41,Male,Sales,Human Resources,8387.0,1,Travel_Rarely,4,3,3,Yes,1,9.0,4.0,4,Single,Yes
28,Female,Research & Development,Human Resources,10197.0,3,Non-Travel,2,3,3,No,2,10.0,1.0,3,Divorced,No
43,Female,Research & Development,Research Director,1000.0,4,Non-Travel,3,3,2,No,3,5.0,1.0,3,Divorced,No
28,Female,Sales,Research Director,7031.0,1,Travel_Rarely,3,2,4,No,0,5.0,22.0,3,Divorced,Yes
43,Female,Human Resources,Healthcare Representative,6248.0,4,Travel_Rarely,4,4,4,Yes,7,16.0,10.0,3,Single,No
35,Female,Sales,Research Scientist,1381.0,3,Travel_Rarely,1,2,1,No,2,11.0,6.0,3,Married,No
38,Male,Sales,Research Director,5615.0,1,Travel_Rarely,3,1,4,No,12,14.0,30.0,3,Married,No
43,Female,Research & Development,Manufacturing Director,5542.0,3,Travel_Rarely,1,4,4,Yes,7,16.0,2.0,4,Divorced,No
39,Female,Human Resources,Research Scientist,9191.0,2,Travel_Rarely,3,1,3,No,2,8.0,12.0,3,Single,Yes
46,Female,Research & Development,Laboratory Technician,10354.0,3,Travel_Rarely,4,1,1,Yes,4,5.0,1.0,3,Divorced,Yes
43,Male,Sales,Manufacturing Director,1000.0,4,Travel_Rarely,3,2,2,No,0,2.0,1.0,3,Married,Yes
41,Male,Sales,Manufacturing Director,2818.0,3,Travel_Rarely,1,3,3,No,2,8.0,22.0,4,Married,No
27,Male,Sales,Laboratory Technician,1000.0,4,Travel_Frequently,1,4,2,No,3,4.0,1.0,4,Single,Yes
32,Female,Sales,Human Resources,1000.0,3,Non-Travel,4,2,3,Yes,0,5.0,1.0,3,Married,Yes
19,Male,Sales,Sales Executive,6621.0,3,Travel_Rarely,3,2,1,No,0,7.0,15.0,3,Single,No
28,Female,Sales,Research Scientist,3063.0,2,Travel_Rarely,1,4,2,Yes,1,2.0,21.0,3,Married,Yes
34,Male,Sales,Research Director,11134.0,4,Travel_Frequently,4,1,1,Yes,2,6.0,2.0,4,Single,Yes
20,Male,Sales,Sales Executive,6199.0,3,Travel_Rarely,4,4,3,Yes,4,13.0,2.0,3,Single,Yes
33,Female,Sales,Research Scientist,3677.0,1,Travel_Rarely,4,2,4,Yes,4,5.0,6.0,3,Married,No
18,Male,Research & Development,Manager,6580.0,4,Travel_Frequently,2,1,4,Yes,4,4.0,8.0,4,Divorced,Yes
18,Male,Sales,Healthcare Representative,7740.0,4,Travel_Rarely,3,1,3,No,8,17.0,1.0,3,Married,No
41,Male,Sales,Research Scientist,5902.0,1,Travel_Rarely,4,2,1,No,5,11.0,30.0,3,Married,No
36,Female,Sales,Research Director,8543.0,3,Travel_Frequently,2,2,2,No,0,4.0,2.0,4,Single,No
35,Female,Sales,Sales Representative,1000.0,1,Travel_Rarely,1,3,4,No,2,9.0,2.0,3,Single,No
43,Female,Research & Development,Laboratory Technician,5365.0,1,Travel_Rarely,3,2,2,Yes,2,2.0,14.0,4,Married,No
45,Male,Sales,Manager,2162.0,1,Travel_Rarely,3,4,1,Yes,1,6.0,4.0,4,Married,Yes
36,Female,Research & Development,Research Director,1859.0,3,Travel_Rarely,3,3,1,No,2,5.0,6.0,3,Married,Yes
28,Male,Sales,Research Director,8183.0,4,Travel_Rarely,2,3,3,No,31,39.0,5.0,3,Divorced,Yes
38,Male,Research & Development,Manager,6315.0,5,Travel_Rarely,3,4,4,No,2,11.0,4.0,3,Divorced,No
23,Male,Sales,Sales Executive,6009.0,2,Travel_Frequently,2,3,4,Yes,9,17.0,1.0,3,Divorced,Yes
29,Male,Sales,Manager,8376.0,3,Travel_Frequently,1,2,4,No,4,13.0,4.0,3,Married,No
39,Male,Sales,Research Director,1000.0,3,Travel_Rarely,2,3,4,Yes,7,15.0,9.0,3,Single,Yes
32,Male,Sales,Healthcare Representative,10557.0,5,Travel_Rarely,2,3,1,No,0,0.0,3.0,3,Divorced,No
33,Male,Sales,Laboratory Technician,4410.0,3,Travel_Rarely,2,4,3,No,1,7.0,1.0,3,Divorced,No
33,Male,Sales,Research Director,10283.0,1,Travel_Frequently,2,2,3,No,13,14.0,26.0,3,Single,Yes
44,Female,Human Resources,Healthcare Representative,7200.0,4,Travel_Frequently,2,4,3,No,5,14.0,3.0,3,Single,Yes
33,Male,Research & Development,Laboratory Technician,7390.0,3,Travel_Frequently,4,3,1,No,2,4.0,24.0,3,Married,No
23,Male,Human Resources,Manager,5197.0,3,Travel_Frequently,2,1,2,Yes,7,11.0,9.0,3,Married,Yes
30,Female,Sales,Healthcare Representative,8159.0,4,Travel_Rarely,4,1,4,Yes,11,19.0,8.0,3,Married,No
26,Male,Sales,Sales Representative,1824.0,3,Travel_Frequently,2,3,1,No,5,12.0,4.0,3,Single,No
35,Male,Sales,Healthcare Representative,7665.0,5,Travel_Rarely,1,2,1,No,0,5.0,2.0,4,Married,Yes
33,Male,Research & Development,Manufacturing Director,13059.0,2,Non-Travel,1,2,1,No,0,0.0,4.0,3,Divorced,Yes
32,Female,Sales,Sales Executive,5407.0,1,Travel_Rarely,2,2,3,No,5,6.0,4.0,3,Single,No
23,Male,Sales,Sales Executive,7372.0,2,Travel_Rarely,2,1,4,No,3,12.0,10.0,3,Single,Yes
47,Female,Sales,Healthcare Representative,13568.0,3,Travel_Rarely,4,2,4,No,18,21.0,4.0,3,Married,No
33,Male,Sales,Research Director,2060.0,2,Travel_Rarely,2,3,1,No,2,2.0,25.0,3,Married,No
36,Female,Research & Development,Manufacturing Director,9105.0,3,Travel_Rarely,3,1,3,No,2,6.0,10.0,3,Single,No
25,Male,Human Resources,Healthcare Representative,1000.0,2,Travel_Rarely,4,4,1,Yes,2,5.0,18.0,3,Married,Yes
47,Female,Sales,Laboratory Technician,9662.0,1,Travel_Frequently,1,4,2,No,9,16.0,5.0,3,Married,No
26,Female,Research & Development,Manager,4649.0,1,Travel_Rarely,3,3,2,No,2,7.0,1.0,3,Married,No
37,Female,Sales,Sales Representative,8609.0,1,Travel_Rarely,1,4,3,No,15,17.0,8.0,3,Married,No
18,Male,Sales,Manufacturing Director,11410.0,3,Travel_Rarely,3,4,1,No,1,3.0,7.0,3,Married,Yes
27,Female,Research & Development,Manufacturing Director,5914.0,3,Travel_Rarely,1,2,4,No,14,23.0,11.0,3,Single,No
26,Female,Human Resources,Research Scientist,11287.0,1,Travel_Rarely,1,4,2,No,2,11.0,1.0,3,Single,Yes
27,Male,Human Resources,Laboratory Technician,5049.0,1,Travel_Rarely,3,2,4,No,0,9.0,5.0,4,Divorced,No
41,Female,Human Resources,Manager,4346.0,2,Travel_Rarely,3,1,2,No,5,11.0,8.0,3,Married,No
32,Female,Research & Development,Healthcare Representative,3508.0,3,Travel_Frequently,1,3,1,No,4,11.0,1.0,3,Married,No
49,Female,Sales,Laboratory Technician,7555.0,3,Travel_Frequently,3,2,3,No,3,3.0,2.0,3,Married,No
32,Female,Research & Development,Human Resources,2548.0,3,Travel_Frequently,3,3,4,No,4,12.0,5.0,3,Married,No
32,Male,Sales,Manufacturing Director,11703.0,1,Travel_Rarely,3,3,1,No,0,5.0,5.0,3,Divorced,No
28,Female,Research & Development,Research Director,5011.0,5,Travel_Frequently,2,3,2,No,3,6.0,1.0,3,Single,Yes
45,Female,Research & Development,Research Scientist,7655.0,2,Travel_Rarely,1,2,2,No,3,9.0,7.0,3,Single,Yes
38,Female,Research & Development,Manufacturing Director,9027.0,2,Travel_Rarely,3,3,4,No,2,2.0,10.0,3,Married,No
31,Male,Sales,Manager,2437.0,2,Travel_Rarely,3,1,1,No,0,5.0,,3,Married,Yes
44,Female,Human Resources,Laboratory Technician,9052.0,5,Travel_Rarely,4,2,3,Yes,2,7.0,3.0,3,Married,No
49,Female,Research & Development,Manufacturing Director,10318.0,5,Travel_Rarely,1,2,3,No,2,8.0,18.0,3,Divorced,Yes
48,Female,Research & Development,Healthcare Representative,6848.0,4,Travel_Rarely,3,3,3,No,5,11.0,2.0,4,Single,No
52,Female,Sales,Sales Executive,11566.0,2,Travel_Frequently,2,1,1,No,9,12.0,9.0,3,Divorced,No
41,Male,Sales,Sales Representative,6143.0,4,Travel_Rarely,2,4,2,No,2,10.0,6.0,4,Married,No
38,Female,Sales,Sales Representative,5628.0,1,Travel_Frequently,2,1,3,Yes,5,13.0,27.0,3,Divorced,No
38,Male,Research & Development,Healthcare Representative,4551.0,3,Travel_Rarely,3,1,2,Yes,3,3.0,1.0,3,Single,Yes
27,Female,Sales,Manufacturing Director,8661.0,4,Travel_Frequently,1,1,3,No,5,13.0,15.0,4,Divorced,No
43,Male,Research & Development,Research Director,11866.0,4,Travel_Rarely,1,3,1,Yes,6,6.0,14.0,3,Divorced,Yes
31,Female,Sales,Manager,10120.0,3,Travel_Rarely,3,3,1,No,5,6.0,5.0,3,Single,No
30,Female,Human Resources,Manufacturing Director,3196.0,3,Travel_Frequently,4,1,4,No,4,13.0,28.0,3,Married,No
46,Female,Research & Development,Research Scientist,8794.0,4,Travel_Rarely,4,3,3,Yes,19,19.0,27.0,3,Single,No
41,Male,Research & Development,Research Scientist,7178.0,4,Travel_Frequently,3,2,3,No,0,6.0,5.0,4,Married,Yes
32,Male,Sales,Manufacturing Director,5875.0,3,Travel_Rarely,2,3,2,No,3,9.0,28.0,3,Divorced,Yes
42,Male,Human Resources,Human Resources,11870.0,5,Travel_Rarely,2,3,4,No,17,17.0,15.0,3,Married,No
29,Male,Research & Development,Sales Representative,10966.0,2,Travel_Rarely,3,3,3,Yes,8,9.0,22.0,3,Married,Yes
47,Female,Sales,Research Scientist,8934.0,4,Travel_Rarely,4,2,2,Yes,1,1.0,2.0,4,Single,No
45,Female,Research & Development,Sales Representative,15913.0,2,Non-Travel,4,4,4,No,2,10.0,2.0,3,Married,No
37,Female,Human Resources,Manager,8194.0,1,Travel_Rarely,4,3,2,No,7,10.0,3.0,3,Married,Yes
48,Female,Research & Development,Human Resources,8395.0,1,Travel_Rarely,3,4,2,No,4,13.0,3.0,3,Married,Yes
28,Male,Human Resources,Human Resources,8753.0,2,Travel_Rarely,4,4,2,Yes,0,8.0,1.0,3,Divorced,Yes
38,Male,Sales,Human Resources,13038.0,5,Travel_Rarely,4,1,2,Yes,0,8.0,14.0,3,Married,No
20,Male,Research & Development,Human Resources,8026.0,5,Travel_Rarely,4,2,4,No,7,7.0,6.0,4,Single,No
37,Female,Research & Development,Research Director,3196.0,2,Non-Travel,1,1,4,Yes,1,4.0,7.0,3,Single,Yes
34,Female,Research & Development,Research Scientist,3689.0,5,Travel_Rarely,4,1,2,Yes,1,3.0,1.0,3,Single,Yes
45,Male,Sales,Healthcare Representative,8708.0,2,Travel_Frequently,1,4,2,Yes,1,5.0,10.0,3,Divorced,Yes
45,Female,Sales,Laboratory Technician,8060.0,2,Travel_Rarely,2,2,2,No,1,3.0,7.0,3,Single,No
47,Male,Sales,Healthcare Representative,11214.0,5,Travel_Frequently,2,3,2,No,2,6.0,2.0,3,Single,Yes
31,Male,Research & Development,Human Resources,13137.0,4,Travel_Frequently,2,2,4,Yes,0,2.0,2.0,3,Single,Yes
18,Male,Sales,Sales Representative,3833.0,3,Travel_Rarely,4,2,1,No,4,5.0,4.0,3,Single,No
18,Female,Sales,Sales Executive,11898.0,4,Travel_Rarely,4,3,3,No,1,2.0,1.0,4,Married,No
36,Male,Research & Development,Research Director,11966.0,3,Non-Travel,4,4,4,No,6,6.0,11.0,3,Single,No
37,Male,Sales,Sales Representative,3229.0,3,Travel_Rarely,3,3,1,No,10,16.0,1.0,3,Married,No
19,Male,Sales,Research Scientist,11525.0,3,Travel_Rarely,2,3,1,Yes,1,1.0,3.0,4,Single,Yes
39,Female,Sales,Sales Representative,11063.0,2,Travel_Rarely,1,2,4,Yes,1,4.0,3.0,3,Married,Yes
28,Female,Research & Development,Research Scientist,8391.0,3,Travel_Rarely,4,3,4,No,0,0.0,4.0,3,Single,Yes
41,Male,Research & Development,Manager,4438.0,3,Travel_Rarely,4,4,3,No,4,10.0,5.0,3,Divorced,No
24,Male,Sales,Research Scientist,12137.0,3,Travel_Rarely,4,3,2,No,1,7.0,1.0,4,Single,No
45,Male,Sales,Research Scientist,10860.0,3,Travel_Rarely,4,4,1,No,3,12.0,12.0,3,Married,No
30,Female,Research & Development,Sales Executive,1000.0,2,Non-Travel,1,2,1,No,5,14.0,2.0,3,Married,Yes
40,Male,Sales,Manager,10671.0,2,Travel_Rarely,3,2,4,Yes,3,9.0,11.0,3,Married,Yes
29,Male,Research & Development,Healthcare Representative,1748.0,3,Travel_Rarely,1,3,4,Yes,19,27.0,30.0,3,Married,Yes
30,Female,Research & Development,Research Director,6488.0,2,Travel_Rarely,3,3,1,Yes,2,6.0,4.0,3,Married,Yes
36,Male,Research & Development,Healthcare Representative,8011.0,5,Travel_Rarely,2,3,3,Yes,8,10.0,,4,Married,No
36,Male,Sales,Research Scientist,11749.0,4,Travel_Rarely,3,2,3,No,20,23.0,6.0,3,Single,No
37,Male,Sales,Laboratory Technician,8830.0,1,Travel_Rarely,4,3,3,No,1,6.0,12.0,3,Married,No
44,Female,Sales,Manager,5323.0,3,Travel_Frequently,4,2,2,No,27,28.0,4.0,3,Divorced,No
55,Male,Research & Development,Sales Executive,8009.0,1,Travel_Rarely,2,2,4,No,3,11.0,1.0,4,Married,No
43,Female,Research & Development,Laboratory Technician,1000.0,5,Travel_Rarely,4,2,2,Yes,2,8.0,1.0,3,Married,Yes
38,Male,Research & Development,Manufacturing Director,7702.0,4,Travel_Rarely,3,4,1,No,4,8.0,5.0,4,Married,No
34,Male,Research & Development,Healthcare Representative,2985.0,2,Travel_Rarely,2,4,4,No,3,11.0,15.0,4,Married,No
39,Male,Research & Development,Manufacturing Director,2872.0,4,Travel_Frequently,3,4,2,No,0,4.0,10.0,3,Divorced,Yes
33,Female,Sales,Human Resources,8706.0,3,Travel_Frequently,4,2,4,Yes,9,14.0,15.0,3,Married,Yes
32,Male,Sales,Sales Representative,6656.0,3,Travel_Rarely,3,1,1,No,6,8.0,14.0,3,Single,No
31,Female,Human Resources,Manager,9389.0,3,Travel_Rarely,4,4,2,No,2,7.0,7.0,3,Married,Yes
27,Female,Research & Development,Research Scientist,7891.0,2,Travel_Rarely,1,2,2,No,0,6.0,13.0,3,Married,Yes
40,Male,Sales,Manager,1000.0,3,Non-Travel,2,3,3,No,18,18.0,1.0,4,Married,No
46,Male,Research & Development,Sales Executive,5333.0,3,Travel_Frequently,2,2,3,Yes,3,7.0,3.0,4,Divorced,No
37,Female,Research & Development,Human Resources,14166.0,1,Travel_Frequently,2,4,2,No,0,0.0,8.0,4,Married,No
29,Male,Sales,Laboratory Technician,8207.0,4,Travel_Rarely,2,4,4,Yes,7,14.0,7.0,4,Single,Yes
41,Male,Research & Development,Manager,9291.0,2,Travel_Rarely,1,4,1,No,0,9.0,5.0,3,Married,Yes
54,Female,Research & Development,Sales Executive,4830.0,1,Travel_Frequently,4,1,4,Yes,3,7.0,6.0,3,Single,Yes
43,Male,Sales,Manufacturing Director,12440.0,3,Travel_Frequently,4,4,2,No,7,14.0,1.0,3,Married,No
44,Male,Research & Development,Manufacturing Director,11675.0,1,Travel_Rarely,2,3,2,No,8,15.0,15.0,3,Single,No
33,Female,Research & Development,Manager,8152.0,2,Travel_Rarely,1,1,3,No,7,16.0,7.0,3,Married,Yes
53,Male,Sales,Manager,6054.0,3,Travel_Rarely,1,1,4,No,8,16.0,13.0,3,Married,No
40,Female,Human Resources,Sales Representative,4019.0,3,Travel_Rarely,4,3,3,No,0,5.0,1.0,3,Single,No
24,Female,Human Resources,Research Scientist,7029.0,3,Travel_Frequently,4,1,3,No,4,13.0,20.0,3,Married,Yes
28,Female,Human Resources,Laboratory Technician,6473.0,5,Travel_Rarely,3,4,2,Yes,1,3.0,4.0,3,Married,Yes
36,Male,Research & Development,Human Resources,9292.0,4,Travel_Frequently,4,3,2,No,1,10.0,3.0,3,Married,Yes
43,Male,Research & Development,Manager,6695.0,3,Travel_Rarely,3,2,3,Yes,2,9.0,1.0,3,Divorced,No
19,Female,Sales,Manager,6698.0,5,Travel_Rarely,4,4,1,No,3,10.0,1.0,4,Married,No
48,Male,Research & Development,Sales Executive,4162.0,4,Travel_Frequently,2,1,2,No,0,2.0,12.0,3,Married,No
50,Female,Research & Development,Laboratory Technician,3310.0,3,Travel_Rarely,2,2,4,No,8,11.0,3.0,4,Married,No
36,Male,Research & Development,Manufacturing Director,5733.0,4,Travel_Frequently,2,4,3,Yes,1,3.0,8.0,3,Married,No
38,Male,Research & Development,Research Director,5783.0,2,Travel_Rarely,1,4,3,Yes,0,4.0,9.0,3,Single,No
37,Female,Research & Development,Sales Representative,5054.0,4,Travel_Rarely,3,4,2,No,3,5.0,10.0,4,Single,No
35,Female,Research & Development,Laboratory Technician,4782.0,2,Travel_Rarely,3,1,4,No,0,7.0,2.0,3,Divorced,No
35,Female,Research & Development,Manufacturing Director,10463.0,3,Travel_Rarely,1,3,4,Yes,3,9.0,9.0,3,Married,Yes
38,Female,Human Resources,Research Director,5505.0,5,Travel_Frequently,3,1,1,No,8,14.0,14.0,3,Single,Yes
53,Male,Sales,Sales Executive,8814.0,2,Travel_Rarely,2,4,4,No,1,4.0,18.0,3,Divorced,Yes
49,Male,Sales,Healthcare Representative,14363.0,5,Travel_Frequently,3,4,3,No,7,11.0,1.0,4,Married,Yes
42,Female,Sales,Healthcare Representative,1000.0,5,Travel_Rarely,1,1,3,Yes,6,9.0,1.0,3,Married,Yes
30,Female,Sales,Research Scientist,6608.0,2,Non-Travel,2,3,2,No,8,15.0,16.0,4,Married,No
26,Male,Sales,Manufacturing Director,4607.0,4,Travel_Rarely,1,3,3,No,3,7.0,1.0,3,Single,Yes
30,Male,Sales,Human Resources,9422.0,4,Travel_Rarely,2,3,2,No,11,17.0,2.0,3,Divorced,Yes
31,Male,Research & Development,Sales Representative,13342.0,4,Travel_Rarely,1,3,4,No,2,4.0,2.0,3,Divorced,No
24,Female,Research & Development,Manager,5942.0,5,Travel_Rarely,1,1,1,No,0,6.0,1.0,3,Single,Yes
36,Male,Research & Development,Laboratory Technician,8322.0,3,Travel_Rarely,4,4,4,No,5,13.0,1.0,3,Married,No
26,Male,Sales,Research Scientist,13591.0,2,Travel_Rarely,2,3,4,No,0,2.0,8.0,3,Divorced,Yes
52,Male,Sales,Healthcare Representative,6092.0,2,Travel_Frequently,4,2,4,No,0,3.0,1.0,3,Single,Yes
47,Female,Human Resources,Research Scientist,3659.0,3,Travel_Rarely,2,3,1,No,6,7.0,14.0,3,Single,Yes
30,Male,Human Resources,Research Director,10675.0,1,Travel_Frequently,2,1,3,No,0,1.0,1.0,3,Single,No
26,Male,Sales,Laboratory Technician,4843.0,1,Travel_Rarely,2,4,1,No,0,1.0,15.0,3,Single,No
35,Male,Research & Development,Human Resources,7099.0,3,Travel_Rarely,1,4,2,Yes,5,11.0,1.0,3,Married,No
33,Male,Sales,Research Scientist,13600.0,3,Travel_Rarely,3,2,1,No,0,7.0,4.0,3,Married,Yes
31,Female,Research & Development,Sales Executive,10896.0,4,Travel_Frequently,4,4,2,Yes,5,9.0,3.0,3,Married,No
35,Female,Research & Development,Sales Executive,6621.0,4,Travel_Frequently,1,3,4,No,2,9.0,17.0,3,Divorced,Yes
28,Male,Sales,Human Resources,7933.0,2,Non-Travel,1,3,4,No,4,12.0,1.0,4,Single,No
32,Female,Research & Development,Manufacturing Director,1000.0,5,Travel_Rarely,1,3,3,No,0,8.0,1.0,3,Married,Yes
42,Male,Research & Development,Manager,3807.0,2,Travel_Frequently,4,4,4,Yes,0,0.0,2.0,3,Married,Yes
26,Male,Research & Development,Laboratory Technician,14300.0,2,Travel_Rarely,3,4,3,No,17,25.0,30.0,4,Divorced,Yes
41,Female,Research & Development,Manager,9848.0,3,Travel_Frequently,4,3,4,No,4,13.0,1.0,3,Single,No
40,Male,Research & Development,Sales Representative,3715.0,3,Travel_Frequently,4,2,4,Yes,18,26.0,3.0,4,Married,Yes
37,Male,Sales,Manager,5019.0,1,Travel_Frequently,4,3,1,No,3,6.0,13.0,3,Single,No
32,Female,Sales,Research Scientist,6940.0,4,Travel_Rarely,4,4,2,Yes,18,21.0,6.0,3,Divorced,No
39,Female,Research & Development,Healthcare Representative,13042.0,2,Travel_Frequently,2,4,1,No,5,8.0,8.0,3,Divorced,No
50,Male,Research & Development,Sales Representative,7590.0,3,Non-Travel,1,4,1,No,8,9.0,18.0,3,Married,No
24,Male,Research & Development,Sales Executive,4327.0,2,Travel_Rarely,4,1,1,No,5,9.0,1.0,3,Married,No
32,Male,Research & Development,Laboratory Technician,5236.0,4,Travel_Frequently,2,1,2,No,6,6.0,22.0,3,Single,Yes
31,Female,Research & Development,Manager,3598.0,3,Travel_Frequently,4,2,2,No,1,3.0,1.0,3,Single,No
41,Female,Research & Development,Sales Executive,7814.0,3,Non-Travel,4,1,1,No,3,11.0,8.0,3,Single,No
36,Female,Research & Development,Laboratory Technician,3886.0,3,Non-Travel,1,4,3,Yes,2,8.0,6.0,3,Single,Yes
30,Male,Sales,Sales Representative,13197.0,3,Travel_Rarely,4,1,3,Yes,13,15.0,11.0,3,Single,Yes
52,Female,Human Resources,Manager,5444.0,2,Travel_Rarely,1,4,2,No,3,5.0,14.0,3,Single,No
34,Female,Research & Development,Laboratory Technician,14950.0,3,Travel_Frequently,2,2,4,Yes,0,9.0,11.0,4,Single,Yes
42,Male,Sales,Manager,4285.0,4,Travel_Rarely,3,3,1,No,9,11.0,25.0,3,Divorced,Yes
18,Female,Sales,Sales Executive,8387.0,4,Travel_Frequently,4,4,3,No,1,6.0,1.0,3,Married,No
30,Male,Research & Development,Laboratory Technician,12096.0,2,Travel_Rarely,1,3,1,No,12,14.0,9.0,3,Married,No
29,Female,Research & Development,Research Scientist,5084.0,3,Travel_Frequently,1,2,3,No,2,10.0,17.0,3,Married,Yes
35,Male,Sales,Laboratory Technician,4423.0,2,Travel_Rarely,2,2,1,No,13,20.0,30.0,3,Single,Yes
35,Male,Human Resources,Research Scientist,13303.0,2,Travel_Frequently,2,4,2,No,2,3.0,11.0,4,Married,No
44,Female,Sales,Manager,7009.0,3,Travel_Rarely,4,1,2,Yes,0,8.0,1.0,3,Single,Yes
45,Female,Sales,Research Scientist,9574.0,4,Travel_Rarely,1,1,3,Yes,2,7.0,12.0,3,Married,Yes
29,Female,Research & Development,Manufacturing Director,9158.0,4,Travel_Rarely,3,1,1,Yes,0,7.0,21.0,4,Married,Yes
41,Male,Sales,Manufacturing Director,13402.0,4,Travel_Frequently,4,2,4,No,0,9.0,4.0,3,Married,No
41,Male,Research & Development,Manufacturing Director,,4,Travel_Rarely,4,3,2,Yes,1,10.0,1.0,4,Married,No
35,Female,Research & Development,Sales Executive,7807.0,4,Travel_Rarely,3,1,1,No,5,5.0,10.0,3,Single,Yes
32,Male,Research & Development,Laboratory Technician,2017.0,3,Travel_Frequently,4,4,3,No,0,0.0,2.0,3,Married,No
37,Female,Sales,Research Director,4204.0,4,Non-Travel,3,4,2,No,1,6.0,1.0,4,Divorced,Yes
52,Female,Sales,Research Director,1564.0,4,Travel_Rarely,2,2,1,Yes,2,11.0,4.0,3,Married,Yes
25,Male,Research & Development,Sales Representative,6083.0,4,Travel_Rarely,1,1,2,No,8,11.0,13.0,3,Married,Yes
41,Female,Research & Development,Laboratory Technician,3674.0,3,Travel_Frequently,4,2,3,No,11,17.0,9.0,3,Single,No
29,Male,Research & Development,Healthcare Representative,6528.0,3,Travel_Rarely,1,3,3,No,11,14.0,19.0,4,Single,No
37,Female,Human Resources,Manufacturing Director,6323.0,3,Travel_Rarely,2,3,2,No,0,5.0,5.0,3,Married,No
33,Male,Sales,Manager,4573.0,1,Travel_Frequently,4,4,1,No,1,7.0,9.0,3,Divorced,No
27,Female,Sales,Sales Representative,10347.0,2,Travel_Rarely,4,1,1,No,0,6.0,1.0,3,Single,No
45,Male,Research & Development,Healthcare Representative,11446.0,3,Travel_Rarely,3,1,1,No,0,7.0,10.0,3,Single,Yes
44,Female,Research & Development,Healthcare Representative,10284.0,5,Non-Travel,3,4,1,No,0,4.0,19.0,3,Single,Yes
51,Female,Human Resources,Manufacturing Director,1558.0,3,Travel_Rarely,2,1,4,Yes,14,18.0,26.0,3,Married,Yes
45,Female,Research & Development,Manufacturing Director,2340.0,3,Travel_Rarely,3,2,3,No,4,10.0,5.0,3,Divorced,Yes
56,Female,Sales,Sales Representative,10671.0,1,Travel_Frequently,3,2,3,No,0,2.0,1.0,4,Married,Yes
37,Female,Research & Development,Manufacturing Director,9817.0,2,Travel_Rarely,3,3,1,Yes,1,5.0,2.0,3,Married,Yes
39,Female,Sales,Human Resources,4405.0,2,Travel_Rarely,2,2,4,Yes,26,32.0,3.0,3,Married,No
21,Male,Research & Development,Research Director,5370.0,4,Travel_Rarely,2,2,2,No,9,13.0,18.0,3,Married,No
34,Female,Sales,Healthcare Representative,6606.0,3,Travel_Rarely,2,1,1,No,17,17.0,3.0,3,Divorced,Yes
37,Female,Human Resources,Sales Executive,9310.0,3,Travel_Frequently,3,4,3,Yes,0,1.0,8.0,3,Married,Yes
